ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,Timestamp,OccupancyRatio,TrafficWeight,VehicleWeight,DemandRaw,NormalizedDemand,DemandPrice,CompetitivePrice,RerouteFlag
14051,Others-CCCPS202,2937,26.14749053,91.72799688,1115,car,average,4,0,26-11-2016,14:41:00,2016-11-26 14:41:00,0.37963908750425607,2,3,6.898195437521281,0.25570898203618125,12.04567185628945,13.54567185628945,
14052,Others-CCCPS202,2937,26.14749053,91.72799688,1122,car,low,3,0,26-11-2016,15:01:00,2016-11-26 15:01:00,0.38202247191011235,1,3,7.910112359550562,0.28519056282015504,12.28152450256124,13.78152450256124,
14053,Others-CCCPS202,2937,26.14749053,91.72799688,1147,car,low,3,0,26-11-2016,15:28:00,2016-11-26 15:28:00,0.3905345590738849,1,3,7.952672795369424,0.2864305350940436,12.291444280752348,13.791444280752348,
14054,Others-CCCPS202,2937,26.14749053,91.72799688,1163,cycle,low,2,0,26-11-2016,16:01:00,2016-11-26 16:01:00,0.39598229485869935,1,1,3.9799114742934965,0.17068656316019218,11.365492505281537,12.865492505281537,
14055,Others-CCCPS202,2937,26.14749053,91.72799688,1159,car,low,3,0,26-11-2016,16:28:00,2016-11-26 16:28:00,0.39462036091249575,1,3,7.973101804562479,0.2870257217855101,12.296205774284081,13.796205774284081,
14056,Others-CCCPS202,2937,26.14749053,91.72799688,474,car,low,3,1,27-11-2016,08:02:00,2016-11-27 08:02:00,0.16138917262512767,1,3,10.806945863125637,0.3695880356701043,12.956704285360834,12.956704285360834,
14057,Others-CCCPS202,2937,26.14749053,91.72799688,472,bike,low,3,1,27-11-2016,08:32:00,2016-11-27 08:32:00,0.16070820565202587,1,2,9.80354102826013,0.34035444934090825,12.722835594727266,14.222835594727266,
14058,Others-CCCPS202,2937,26.14749053,91.72799688,481,truck,average,5,1,27-11-2016,09:02:00,2016-11-27 09:02:00,0.163772557030984,2,4,12.81886278515492,0.42820400500136313,13.425632040010903,13.425632040010903,
14059,Others-CCCPS202,2937,26.14749053,91.72799688,506,bike,average,4,1,27-11-2016,09:32:00,2016-11-27 09:32:00,0.17228464419475656,2,2,8.861423220973784,0.3129064230861116,12.503251384688895,14.003251384688895,
14060,Others-CCCPS202,2937,26.14749053,91.72799688,539,cycle,low,5,1,27-11-2016,10:01:00,2016-11-27 10:01:00,0.18352059925093633,1,1,12.917602996254681,0.43108074067678454,13.448645925414278,14.948645925414278,
14061,Others-CCCPS202,2937,26.14749053,91.72799688,617,car,high,8,1,27-11-2016,10:32:00,2016-11-27 10:32:00,0.2100783112019067,3,3,15.050391556009533,0.4932182312658868,13.945745850127093,13.945745850127093,
14062,Others-CCCPS202,2937,26.14749053,91.72799688,708,car,average,8,1,27-11-2016,11:01:00,2016-11-27 11:01:00,0.2410623084780388,2,3,18.205311542390195,0.5851348959846961,14.681079167877568,14.681079167877568,
14063,Others-CCCPS202,2937,26.14749053,91.72799688,758,car,average,8,1,27-11-2016,11:31:00,2016-11-27 11:31:00,0.25808648280558394,2,3,18.29043241402792,0.5876148405324731,14.700918724259786,16.200918724259786,
14064,Others-CCCPS202,2937,26.14749053,91.72799688,802,car,high,12,1,27-11-2016,12:01:00,2016-11-27 12:01:00,0.2730677562138236,3,3,23.36533878106912,0.7354691344709421,15.883753075767537,17.383753075767537,
14065,Others-CCCPS202,2937,26.14749053,91.72799688,841,car,high,13,1,27-11-2016,12:32:00,2016-11-27 12:32:00,0.2863466121893088,3,3,25.431733060946545,0.7956722683127783,16.365378146502223,16.365378146502223,
14066,Others-CCCPS202,2937,26.14749053,91.72799688,854,bike,high,12,1,27-11-2016,13:08:00,2016-11-27 13:08:00,0.29077289751447055,3,2,22.453864487572353,0.7089138882533452,15.671311106026762,17.171311106026764,
14067,Others-CCCPS202,2937,26.14749053,91.72799688,882,cycle,high,11,1,27-11-2016,13:32:00,2016-11-27 13:32:00,0.3003064351378958,3,1,19.50153217568948,0.6228994915582453,14.983195932465962,16.48319593246596,
14068,Others-CCCPS202,2937,26.14749053,91.72799688,911,car,average,6,1,27-11-2016,14:02:00,2016-11-27 14:02:00,0.310180456247872,2,3,14.55090228123936,0.47866591665953095,13.829327333276247,15.329327333276247,
14069,Others-CCCPS202,2937,26.14749053,91.72799688,936,car,average,6,1,27-11-2016,14:31:00,2016-11-27 14:31:00,0.31869254341164455,2,3,14.593462717058223,0.4799058889334195,13.839247111467357,15.339247111467357,
14070,Others-CCCPS202,2937,26.14749053,91.72799688,955,car,low,4,1,27-11-2016,15:01:00,2016-11-27 15:01:00,0.3251617296561117,1,3,13.625808648280557,0.45171387931428975,13.613711034514317,15.113711034514317,
14071,Others-CCCPS202,2937,26.14749053,91.72799688,966,truck,low,4,1,27-11-2016,15:32:00,2016-11-27 15:32:00,0.3289070480081716,1,4,14.644535240040858,0.48139385566208576,13.851150845296686,15.351150845296686,
14072,Others-CCCPS202,2937,26.14749053,91.72799688,949,car,low,3,1,27-11-2016,16:01:00,2016-11-27 16:01:00,0.32311882873680625,1,3,11.615594143684032,0.3931475088739865,13.145180070991893,14.645180070991893,
14073,Others-CCCPS202,2937,26.14749053,91.72799688,968,car,low,3,1,27-11-2016,16:32:00,2016-11-27 16:32:00,0.3295880149812734,1,3,11.647940074906366,0.3940898878021417,13.152719102417134,14.652719102417134,
14074,Others-CCCPS202,2937,26.14749053,91.72799688,540,car,low,3,0,28-11-2016,08:01:00,2016-11-28 08:01:00,0.18386108273748722,1,3,6.919305413687436,0.25632400828402996,12.050592066272241,12.050592066272241,
14075,Others-CCCPS202,2937,26.14749053,91.72799688,679,car,low,2,0,28-11-2016,08:32:00,2016-11-28 08:32:00,0.23118828736806266,1,3,5.155941436840314,0.2049494770322802,11.639595816258241,11.639595816258241,
14076,Others-CCCPS202,2937,26.14749053,91.72799688,836,car,low,3,0,28-11-2016,09:02:00,2016-11-28 09:02:00,0.2846441947565543,1,3,7.4232209737827715,0.27100528000687024,12.168042240054962,12.168042240054962,
14077,Others-CCCPS202,2937,26.14749053,91.72799688,961,cycle,low,3,0,28-11-2016,09:28:00,2016-11-28 09:28:00,0.3272046305754171,1,1,5.636023152877085,0.21893636428174285,11.751490914253944,13.251490914253944,
14078,Others-CCCPS202,2937,26.14749053,91.72799688,1115,car,low,4,0,28-11-2016,10:01:00,2016-11-28 10:01:00,0.37963908750425607,1,3,9.89819543752128,0.3431121476780363,12.74489718142429,12.74489718142429,
14079,Others-CCCPS202,2937,26.14749053,91.72799688,1213,car,average,5,0,28-11-2016,10:32:00,2016-11-28 10:32:00,0.41300646918624445,2,3,9.065032345931222,0.31883845044439435,12.550707603555155,12.550707603555155,
14080,Others-CCCPS202,2937,26.14749053,91.72799688,1261,bike,high,8,0,28-11-2016,11:01:00,2016-11-28 11:01:00,0.4293496765406878,3,2,11.14674838270344,0.3794879743048304,13.035903794438644,14.535903794438644,
14081,Others-CCCPS202,2937,26.14749053,91.72799688,1304,bike,average,7,0,28-11-2016,11:32:00,2016-11-28 11:32:00,0.44399046646237655,2,2,12.219952332311884,0.41075511516320373,13.28604092130563,13.28604092130563,
14082,Others-CCCPS202,2937,26.14749053,91.72799688,1318,car,high,10,0,28-11-2016,12:01:00,2016-11-28 12:01:00,0.44875723527408923,3,3,16.243786176370445,0.5279870538257213,14.223896430605771,14.223896430605771,
14083,Others-CCCPS202,2937,26.14749053,91.72799688,1335,car,high,9,0,28-11-2016,12:28:00,2016-11-28 12:28:00,0.45454545454545453,3,3,14.272727272727273,0.4705614578773955,13.764491663019164,15.264491663019164,
14084,Others-CCCPS202,2937,26.14749053,91.72799688,1351,car,high,8,0,28-11-2016,13:02:00,2016-11-28 13:02:00,0.459993190330269,3,3,12.299965951651345,0.41308626303811413,13.304690104304912,14.804690104304912,
14085,Others-CCCPS202,2937,26.14749053,91.72799688,1352,car,high,9,0,28-11-2016,13:31:00,2016-11-28 13:31:00,0.4603336738168199,3,3,14.301668369084098,0.47140463902363966,13.77123711218912,13.77123711218912,
14086,Others-CCCPS202,2937,26.14749053,91.72799688,1351,car,average,5,0,28-11-2016,14:02:00,2016-11-28 14:02:00,0.459993190330269,2,3,9.299965951651345,0.32568309739625906,12.605464779170072,12.605464779170072,
14087,Others-CCCPS202,2937,26.14749053,91.72799688,1322,car,average,4,0,28-11-2016,14:32:00,2016-11-28 14:32:00,0.4501191692202928,2,3,7.250595846101465,0.26597595246397837,12.127807619711827,13.627807619711827,
14088,Others-CCCPS202,2937,26.14749053,91.72799688,1295,car,low,3,0,28-11-2016,15:02:00,2016-11-28 15:02:00,0.44092611508341845,1,3,8.204630575417092,0.2937711709554637,12.350169367643709,12.350169367643709,
14089,Others-CCCPS202,2937,26.14749053,91.72799688,1233,car,low,3,0,28-11-2016,15:41:00,2016-11-28 15:41:00,0.4198161389172625,1,3,8.099080694586313,0.29069603971622016,12.325568317729761,12.325568317729761,
14090,Others-CCCPS202,2937,26.14749053,91.72799688,1183,car,low,2,0,28-11-2016,16:02:00,2016-11-28 16:02:00,0.4027919645897174,1,3,6.013959822948587,0.22994731807387306,11.839578544590985,13.339578544590985,
14091,Others-CCCPS202,2937,26.14749053,91.72799688,1098,truck,low,2,0,28-11-2016,16:28:00,2016-11-28 16:28:00,0.3738508682328907,1,4,6.869254341164454,0.25486580088993704,12.038926407119497,12.038926407119497,
14092,Others-CCCPS202,2937,26.14749053,91.72799688,628,car,low,1,0,29-11-2016,07:55:00,2016-11-29 07:55:00,0.21382362955396664,1,3,3.0691181477698333,0.14415115649897753,11.15320925199182,12.65320925199182,
14093,Others-CCCPS202,2937,26.14749053,91.72799688,787,car,low,2,0,29-11-2016,08:28:00,2016-11-29 08:28:00,0.2679605039155601,1,3,5.3398025195778,0.21030615725547866,11.68244925804383,11.68244925804383,
14094,Others-CCCPS202,2937,26.14749053,91.72799688,958,truck,low,3,0,29-11-2016,09:02:00,2016-11-29 09:02:00,0.32618318011576436,1,4,8.630915900578822,0.3061907332507313,12.44952586600585,12.44952586600585,
14095,Others-CCCPS202,2937,26.14749053,91.72799688,1088,bike,low,3,0,29-11-2016,09:28:00,2016-11-29 09:28:00,0.3704460333673817,1,2,6.852230166836908,0.2543698119803816,12.034958495843053,12.034958495843053,
14096,Others-CCCPS202,2937,26.14749053,91.72799688,1165,car,low,4,0,29-11-2016,10:01:00,2016-11-29 10:01:00,0.3966632618318012,1,3,9.983316309159006,0.3455920922258134,12.764736737806508,12.764736737806508,
14097,Others-CCCPS202,2937,26.14749053,91.72799688,1253,car,low,4,0,29-11-2016,10:28:00,2016-11-29 10:28:00,0.42662580864828054,1,3,10.133129043241404,0.34995679462990104,12.799654357039207,12.799654357039207,
14098,Others-CCCPS202,2937,26.14749053,91.72799688,1342,car,average,6,0,29-11-2016,11:01:00,2016-11-29 11:01:00,0.45692883895131087,2,3,11.284644194756554,0.38350548447222926,13.068043875777835,14.568043875777835,
14099,Others-CCCPS202,2937,26.14749053,91.72799688,1376,cycle,average,6,0,29-11-2016,11:28:00,2016-11-29 11:28:00,0.4685052774940415,2,1,9.342526387470208,0.3269230696701476,12.61538455736118,14.11538455736118,
14100,Others-CCCPS202,2937,26.14749053,91.72799688,1381,bike,average,5,0,29-11-2016,11:55:00,2016-11-29 11:55:00,0.47020769492679604,2,2,8.351038474633981,0.2980366755776403,12.384293404621122,13.884293404621122,
14101,Others-CCCPS202,2937,26.14749053,91.72799688,1398,cycle,high,9,0,29-11-2016,12:28:00,2016-11-29 12:28:00,0.4759959141981614,3,1,12.379979570990805,0.41541741091302453,13.323339287304197,14.823339287304197,
14102,Others-CCCPS202,2937,26.14749053,91.72799688,1396,bike,high,9,0,29-11-2016,13:02:00,2016-11-29 13:02:00,0.47531494722505957,3,2,13.3765747361253,0.44445260167839856,13.55562081342719,13.55562081342719,
14103,Others-CCCPS202,2937,26.14749053,91.72799688,1378,bike,high,9,0,29-11-2016,13:28:00,2016-11-29 13:28:00,0.46918624446714335,3,2,13.345931222335718,0.44355982164119884,13.548478573129593,13.548478573129593,
14104,Others-CCCPS202,2937,26.14749053,91.72799688,1384,car,average,5,0,29-11-2016,14:01:00,2016-11-29 14:01:00,0.4712291453864488,2,3,9.356145726932244,0.32731986079779196,12.618558886382337,12.618558886382337,
14105,Others-CCCPS202,2937,26.14749053,91.72799688,1337,car,average,6,0,29-11-2016,14:28:00,2016-11-29 14:28:00,0.45522642151855636,2,3,11.276132107592781,0.3832574900174515,13.066059920139612,13.066059920139612,
14106,Others-CCCPS202,2937,26.14749053,91.72799688,1326,truck,average,5,0,29-11-2016,14:55:00,2016-11-29 14:55:00,0.4514811031664964,2,4,10.257405515832481,0.3535775136696555,12.828620109357246,12.828620109357246,
14107,Others-CCCPS202,2937,26.14749053,91.72799688,1229,cycle,low,3,0,29-11-2016,15:28:00,2016-11-29 15:28:00,0.4184542049710589,1,1,6.092271024855295,0.23222886705782797,11.857830936462623,13.357830936462623,
14108,Others-CCCPS202,2937,26.14749053,91.72799688,1173,bike,average,3,0,29-11-2016,16:02:00,2016-11-29 16:02:00,0.39938712972420837,2,2,3.996935648621042,0.17118255206974758,11.369460416557981,12.869460416557981,
14109,Others-CCCPS202,2937,26.14749053,91.72799688,1062,bike,low,2,0,29-11-2016,16:28:00,2016-11-29 16:28:00,0.3615934627170582,1,2,4.807967313585291,0.19481146372096753,11.55849170976774,13.05849170976774,
14110,Others-CCCPS202,2937,26.14749053,91.72799688,612,car,low,2,0,30-11-2016,08:02:00,2016-11-30 08:02:00,0.2083758937691522,1,3,5.041879468845761,0.20162635133825893,11.61301081070607,11.61301081070607,
14111,Others-CCCPS202,2937,26.14749053,91.72799688,739,car,low,2,0,30-11-2016,08:28:00,2016-11-30 08:28:00,0.2516172965611168,1,3,5.258086482805584,0.2079254104896127,11.663403283916903,11.663403283916903,
14112,Others-CCCPS202,2937,26.14749053,91.72799688,930,bike,low,3,0,30-11-2016,09:01:00,2016-11-30 09:01:00,0.3166496424923391,1,2,6.583248212461696,0.2465331872094061,11.972265497675249,13.472265497675249,
14113,Others-CCCPS202,2937,26.14749053,91.72799688,1058,bike,low,3,0,30-11-2016,09:28:00,2016-11-30 09:28:00,0.3602315287708546,1,2,6.801157643854273,0.25288184525171536,12.023054762013723,12.023054762013723,
14114,Others-CCCPS202,2937,26.14749053,91.72799688,1184,truck,low,3,0,30-11-2016,10:01:00,2016-11-30 10:01:00,0.4031324480762683,1,4,9.015662240381342,0.3174000826066837,12.539200660853469,14.039200660853469,
14115,Others-CCCPS202,2937,26.14749053,91.72799688,1260,car,low,4,0,30-11-2016,10:28:00,2016-11-30 10:28:00,0.4290091930541369,1,3,10.145045965270684,0.3503039868665898,12.802431894932717,12.802431894932717,
14116,Others-CCCPS202,2937,26.14749053,91.72799688,1284,car,average,5,0,30-11-2016,10:55:00,2016-11-30 10:55:00,0.4371807967313585,2,3,9.185903983656793,0.3223599717022378,12.578879773617903,12.578879773617903,
14117,Others-CCCPS202,2937,26.14749053,91.72799688,1320,car,average,7,0,30-11-2016,11:28:00,2016-11-30 11:28:00,0.449438202247191,2,3,13.247191011235955,0.4406830859657774,13.525464687726219,13.525464687726219,
14118,Others-CCCPS202,2937,26.14749053,91.72799688,1359,car,high,9,0,30-11-2016,12:01:00,2016-11-30 12:01:00,0.4627170582226762,3,3,14.31358529111338,0.4717518312603285,13.774014650082629,15.274014650082629,
14119,Others-CCCPS202,2937,26.14749053,91.72799688,1370,car,high,9,0,30-11-2016,12:28:00,2016-11-30 12:28:00,0.4664623765747361,3,3,14.332311882873682,0.4722974190608395,13.778379352486716,15.278379352486716,
14120,Others-CCCPS202,2937,26.14749053,91.72799688,1368,car,high,8,0,30-11-2016,13:01:00,2016-11-30 13:01:00,0.46578140960163433,3,3,12.328907048008173,0.41392944418435834,13.311435553474865,14.811435553474865,
14121,Others-CCCPS202,2937,26.14749053,91.72799688,1364,car,high,9,0,30-11-2016,13:28:00,2016-11-30 13:28:00,0.46441947565543074,3,3,14.322097378277153,0.4719998257151062,13.775998605720849,13.775998605720849,
14122,Others-CCCPS202,2937,26.14749053,91.72799688,1371,car,average,5,0,30-11-2016,14:01:00,2016-11-30 14:01:00,0.466802860061287,2,3,9.334014300306436,0.3266750752153699,12.61340060172296,12.61340060172296,
14123,Others-CCCPS202,2937,26.14749053,91.72799688,1348,car,average,5,0,30-11-2016,14:28:00,2016-11-30 14:28:00,0.4589717398706163,2,3,9.294858699353082,0.32553430072339246,12.60427440578714,12.60427440578714,
14124,Others-CCCPS202,2937,26.14749053,91.72799688,1321,car,low,4,0,30-11-2016,15:01:00,2016-11-30 15:01:00,0.4497786857337419,1,3,10.24889342866871,0.3533295192148779,12.826636153719022,12.826636153719022,
14125,Others-CCCPS202,2937,26.14749053,91.72799688,1277,car,low,3,0,30-11-2016,15:28:00,2016-11-30 15:28:00,0.43479741232550223,1,3,8.17398706162751,0.29287839091826395,12.343027127346112,12.343027127346112,
14126,Others-CCCPS202,2937,26.14749053,91.72799688,1206,truck,low,2,0,30-11-2016,16:01:00,2016-11-30 16:01:00,0.41062308478038817,1,4,7.053115423901941,0.2602224811131355,12.081779848905082,12.081779848905082,
14127,Others-CCCPS202,2937,26.14749053,91.72799688,1130,car,low,2,0,30-11-2016,16:28:00,2016-11-30 16:28:00,0.3847463398025196,1,3,5.923731699012598,0.22731857685322937,11.818548614825835,13.318548614825835,
14128,Others-CCCPS202,2937,26.14749053,91.72799688,664,car,low,2,0,01-12-2016,08:05:00,2016-12-01 08:05:00,0.22608103506979912,1,3,5.130405175348995,0.20420549366794707,11.633643949343577,11.633643949343577,
14129,Others-CCCPS202,2937,26.14749053,91.72799688,749,bike,low,2,0,01-12-2016,08:25:00,2016-12-01 08:25:00,0.25502213142662583,1,2,4.275110657133129,0.17928701085188306,11.434296086815063,12.934296086815063,
14130,Others-CCCPS202,2937,26.14749053,91.72799688,955,truck,low,2,0,01-12-2016,08:58:00,2016-12-01 08:58:00,0.3251617296561117,1,4,6.625808648280558,0.24777315948329465,11.982185275866357,11.982185275866357,
14131,Others-CCCPS202,2937,26.14749053,91.72799688,1118,bike,low,3,0,01-12-2016,09:25:00,2016-12-01 09:25:00,0.38066053796390875,1,2,6.903302689819544,0.25585777870904786,12.046862229672383,13.546862229672383,
14132,Others-CCCPS202,2937,26.14749053,91.72799688,1271,car,low,3,0,01-12-2016,09:58:00,2016-12-01 09:58:00,0.4327545114061968,1,3,8.163772557030985,0.29258079757253075,12.340646380580246,12.340646380580246,
14133,Others-CCCPS202,2937,26.14749053,91.72799688,1372,car,low,4,0,01-12-2016,10:25:00,2016-12-01 10:25:00,0.46714334354783793,1,3,10.335716717739189,0.35585906265361045,12.846872501228884,12.846872501228884,
14134,Others-CCCPS202,2937,26.14749053,91.72799688,1428,bike,average,5,0,01-12-2016,10:58:00,2016-12-01 10:58:00,0.48621041879468846,2,2,8.431052093973442,0.3003678234525507,12.402942587620407,13.902942587620407,
14135,Others-CCCPS202,2937,26.14749053,91.72799688,1446,truck,average,6,0,01-12-2016,11:32:00,2016-12-01 11:32:00,0.4923391215526047,2,4,12.461695607763023,0.41779815767889056,13.342385261431124,13.342385261431124,
14136,Others-CCCPS202,2937,26.14749053,91.72799688,1449,car,average,6,0,01-12-2016,11:58:00,2016-12-01 11:58:00,0.4933605720122574,2,3,11.466802860061287,0.3888125658044722,13.110500526435779,13.110500526435779,
14137,Others-CCCPS202,2937,26.14749053,91.72799688,1445,car,high,9,0,01-12-2016,12:25:00,2016-12-01 12:25:00,0.4919986380660538,3,3,14.45999319033027,0.4760173358825051,13.80813868706004,15.30813868706004,
14138,Others-CCCPS202,2937,26.14749053,91.72799688,1450,cycle,high,9,0,01-12-2016,12:58:00,2016-12-01 12:58:00,0.4937010554988083,3,1,12.468505277494042,0.41799655324271273,13.3439724259417,14.8439724259417,
14139,Others-CCCPS202,2937,26.14749053,91.72799688,1453,cycle,high,9,0,01-12-2016,13:25:00,2016-12-01 13:25:00,0.494722505958461,3,1,12.473612529792305,0.4181453499155794,13.345162799324635,14.845162799324635,
14140,Others-CCCPS202,2937,26.14749053,91.72799688,1467,car,average,6,0,01-12-2016,13:58:00,2016-12-01 13:58:00,0.49948927477017363,2,3,11.497446373850869,0.38970534584167194,13.117642766733375,13.117642766733375,
14141,Others-CCCPS202,2937,26.14749053,91.72799688,1454,car,high,7,0,01-12-2016,14:25:00,2016-12-01 14:25:00,0.4950629894450119,3,3,10.475314947225058,0.35992617171196484,12.879409373695719,12.879409373695719,
14142,Others-CCCPS202,2937,26.14749053,91.72799688,1412,truck,average,5,0,01-12-2016,14:58:00,2016-12-01 14:58:00,0.480762683009874,2,4,10.40381341504937,0.3578430182918321,12.862744146334657,12.862744146334657,
